Rent,Bedrooms,Sq.Mt,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semidetached,Bedrooms / Sq.Mt,Elevator x Penthouse,Bedrooms x Duplex,Outer x Penthouse,Outer x Duplex,District_barajas,District_carabanchel,District_centro,District_chamartin,District_chamberi,District_ciudad lineal,District_fuencarral,District_hortaleza,District_latina,District_moncloa,District_moratalaz,District_puente vallecas,District_retiro,District_salamanca,District_san blas,District_tetuan,District_usera,District_vicalvaro,District_villa de vallecas,Prediction
750,2,92,0.0,1,1,0,0,0,0,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1060.1852000000001
1250,3,80,3.0,1,1,0,0,1,0,0.0375,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2037.4965
2200,4,180,8.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3295.5135
790,1,35,4.0,0,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049.7809000000002
780,0,60,3.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,865.2978
4000,4,230,2.0,1,1,0,0,0,0,0.017391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2575.0264
940,2,98,4.0,1,1,0,0,0,0,0.02040816326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1302.7116
4500,7,703,0.0,1,0,0,1,0,0,0.00995732574679943,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7367.416
1480,3,126,5.0,0,1,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943.5120000000002
2000,3,290,0.0,1,0,0,1,0,0,0.010344827586206896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3104.0996
1375,3,106,2.0,1,1,0,0,0,0,0.02830188679245283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1294.9992000000002
1000,2,85,1.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1033.073
4455,2,120,1.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2360.1137
900,2,35,7.0,1,1,0,0,0,0,0.05714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1569.1891
2200,2,85,1.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583.1009000000001
999,1,99,0.5,1,1,0,0,0,0,0.010101010101010102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.0696000000003
1300,2,60,2.0,0,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1574.4566
4500,0,260,3.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447.9089000000004
2000,2,120,1.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2175.7427000000002
3200,4,140,1.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1600.827
915,0,35,2.0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.4861000000001
1250,3,77,2.0,0,1,0,0,0,0,0.03896103896103896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302.2526000000003
4500,4,208,2.0,1,1,0,0,0,0,0.019230769230769232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865.9759
1400,2,91,1.0,1,1,0,0,0,0,0.02197802197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.0098
1200,2,100,4.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1323.3572000000001
1750,4,165,3.0,1,1,0,0,0,0,0.024242424242424242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1804.9795000000001
950,1,70,8.0,1,1,0,0,0,0,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1194.2628
1200,1,45,6.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1811.6407000000002
1400,2,75,2.0,1,1,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1940.7351
575,1,50,1.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,671.7750000000001
4800,2,142,1.0,1,1,0,0,0,0,0.014084507042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2587.2153
2400,2,165,4.0,1,1,0,0,0,0,0.012121212121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994.3392000000001
850,1,50,6.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,897.5120000000002
1850,2,80,1.0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1735.7652
1400,2,90,1.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084.6870000000001
1200,3,78,3.0,1,1,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.1082
2600,4,195,5.0,1,1,0,0,0,0,0.020512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3314.9133
880,3,45,1.0,1,1,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1585.9037
3375,2,110,3.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931.4657
675,2,55,3.0,1,1,0,0,0,0,0.03636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,813.6838
4000,6,330,4.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3697.6012
1100,0,70,6.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,959.7557
2900,5,220,3.0,1,1,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2516.9458
1550,3,70,3.0,1,1,0,0,0,0,0.04285714285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577.368
1000,0,50,1.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221.8029000000001
1200,2,90,3.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1030.7695
4500,0,350,6.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4544.3799
2750,2,150,7.0,1,1,0,0,0,0,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2940.6821
1400,2,72,8.0,0,1,0,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1784.8436000000002
1000,1,40,11.0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417.4267
925,2,85,-0.5,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1931.0946000000001
2800,4,213,5.0,1,1,0,0,0,0,0.018779342723004695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3500.7237000000005
800,3,85,3.0,1,1,0,0,0,0,0.03529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1123.3678
1900,3,160,3.0,1,1,0,0,0,0,0.01875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1897.5778
2750,4,192,7.0,1,1,0,0,0,0,0.020833333333333332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.5249
790,1,60,5.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,955.5926000000001
3500,5,240,1.0,1,1,0,0,0,0,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3598.8496999999998
970,1,50,4.0,0,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.8086000000003
1400,3,110,3.0,1,1,0,0,0,0,0.02727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.4378
850,1,60,3.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.2978
850,1,50,2.0,0,1,0,0,0,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114.3281000000002
2700,2,138,5.0,0,1,0,0,0,0,0.014492753623188406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2515.0772
700,2,70,4.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.6732000000001
3500,0,110,5.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2437.4753
1900,4,170,6.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992.0357000000001
1250,2,84,3.0,1,1,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113.045
840,0,49,8.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,977.4840000000002
3100,4,241,3.0,1,1,0,0,0,0,0.016597510373443983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251.7757
700,1,56,2.0,1,1,0,0,0,0,0.017857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,778.8592000000001
2700,2,90,6.0,1,1,0,0,0,0,0.022222222222222223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828.4751
975,1,65,1.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.6170000000001
3105,2,156,4.0,1,1,0,0,0,0,0.01282051282051282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510.2762000000002
1900,4,175,2.0,1,1,0,0,0,0,0.022857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616.1146
2900,5,300,14.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3839.3912
1490,3,89,1.0,1,1,0,0,0,0,0.033707865168539325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1074.3642
990,1,40,4.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312.8314
3700,5,220,5.0,1,1,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3572.9833
5000,0,280,7.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3925.7456
1500,1,120,6.0,1,1,0,0,0,0,0.008333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2585.8507
1600,1,120,6.0,1,1,0,0,0,0,0.008333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2585.8507
3400,4,190,0.0,1,0,0,1,0,1,0.021052631578947368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589.8707
1000,3,118,2.0,1,1,0,0,0,0,0.025423728813559324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418.8727999999999
1450,0,65,3.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.7540000000001
1800,4,80,2.0,0,1,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,815.1699000000001
4000,4,240,2.0,1,1,0,0,0,0,0.016666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228.2823000000003
1450,3,120,5.0,1,1,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2540.7033
2900,4,280,0.0,1,0,0,1,0,1,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3966.6143
2850,3,110,6.0,1,1,0,0,0,0,0.02727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1516.8799999999999
3149,4,250,0.0,1,1,0,0,1,0,0.016,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209.2387000000003
1650,3,110,3.0,1,1,0,0,0,0,0.02727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.4378
1300,1,70,1.0,1,1,0,0,0,0,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.231
8000,5,370,3.0,1,1,0,0,0,0,0.013513513513513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5031.1085
1400,3,113,4.0,1,1,0,0,0,0,0.02654867256637168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1457.5536
9000,5,400,6.0,1,1,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5476.234700000001
590,3,85,4.0,1,1,0,0,0,0,0.03529411764705882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168.5152
1000,1,60,1.0,1,1,0,0,1,0,0.016666666666666666,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383.8452000000002
2200,2,100,3.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2243.9525000000003
1150,1,55,2.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.3786
1200,1,106,3.0,1,1,0,0,1,0,0.009433962264150943,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1340.1466000000003
1700,1,112,7.0,1,1,0,0,0,0,0.008928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2548.4157
700,2,74,1.0,1,1,0,0,0,0,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,919.5222000000001
5000,6,475,0.0,1,0,0,1,0,0,0.01263157894736842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5013.8176
1400,3,110,1.0,1,1,0,0,0,0,0.02727272727272727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1291.143
900,2,70,2.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,923.3784
4800,4,348,6.0,1,1,0,0,0,0,0.011494252873563218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4939.4491
2500,3,130,11.0,1,1,0,0,0,0,0.023076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2914.8157
800,1,42,3.0,1,1,0,0,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,679.4874000000001
850,1,55,3.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,813.6838
1500,3,105,1.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2205.2717000000002
4000,0,240,6.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408.8719
2690,0,250,2.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2781.4824000000003
2025,1,56,1.0,1,1,0,0,0,0,0.017857142857142856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342.554
750,2,70,2.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,923.3784
3000,4,405,4.0,1,1,0,0,1,0,0.009876543209876543,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4471.8112
600,2,60,1.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,775.003
3500,7,340,5.0,1,1,0,0,0,0,0.020588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4811.719300000001
625,0,30,0.0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,420.1716
1200,2,72,3.0,1,1,0,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,989.1714000000001
1050,1,47,0.0,1,1,0,0,0,0,0.02127659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,595.6592
900,2,50,1.0,0,1,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,460.3385000000001
1200,1,50,3.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370.9120000000003
2800,0,56,7.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1004.5962000000001
1400,2,117,1.0,1,1,0,0,0,0,0.017094017094017096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1363.4026000000001
800,3,80,3.0,1,1,0,0,0,0,0.0375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.7538
2800,4,227,4.0,1,1,0,0,0,0,0.01762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2634.3528
8000,6,975,0.0,1,0,0,1,0,0,0.006153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10175.217600000002
850,3,97,2.0,1,1,0,0,0,0,0.030927835051546393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1202.094
1900,3,118,1.0,1,1,0,0,0,0,0.025423728813559324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1373.7254
1000,2,80,4.0,1,1,0,0,1,0,0.025,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.9012
900,2,85,3.0,1,1,0,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1123.3678
2800,4,200,4.0,1,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2355.6372
1025,1,32,2.0,0,1,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,319.67550000000006
4800,0,235,6.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416.0722
2300,4,140,6.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2792.3067
1550,2,110,3.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1381.4378
1800,3,160,3.0,1,1,0,0,0,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897.5778
710,1,52,1.0,1,1,0,0,0,0,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,692.4206
840,0,100,2.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1233.0624000000003
1950,2,130,9.0,1,1,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376.8293
650,2,60,2.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,820.1504000000001
1300,3,90,1.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1084.6870000000001
4700,5,350,6.0,1,1,0,0,1,0,0.014285714285714285,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3994.3520000000003
1200,3,90,9.0,1,1,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1301.6539000000002
4000,5,350,0.0,1,0,0,1,0,1,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3723.4676000000004
2700,3,160,0.0,1,1,0,0,0,0,0.01875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1762.1356
1100,2,87,3.0,1,1,0,0,0,0,0.022988505747126436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,999.8011
920,2,73,0.0,0,1,0,0,0,0,0.0273972602739726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202.6434000000002
2100,3,146,1.0,1,1,0,0,0,0,0.02054794520547945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1662.7638000000002
900,1,40,1.0,0,1,0,0,0,0,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.9527
640,2,70,2.0,1,1,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,923.3784
2660,2,88,3.0,0,1,0,0,0,0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1908.6424000000002
3500,2,188,2.0,1,1,0,0,0,0,0.010638297872340425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3107.2114999999994
1200,2,75,2.0,1,1,0,0,0,0,0.02666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.0435000000002
2400,0,161,4.0,1,1,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1953.048
7500,6,470,6.0,1,1,0,0,0,0,0.01276595744680851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6198.8306999999995
875,1,71,2.0,0,1,0,0,0,0,0.014084507042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.2647000000001
900,1,53,0.0,0,1,0,0,0,0,0.018867924528301886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055.0017000000003
750,1,55,2.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,768.5364000000001
4300,4,355,3.0,1,1,0,0,0,0,0.011267605633802818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4460.5517
1400,2,110,1.0,1,1,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899.9852
2500,3,194,4.0,1,1,0,0,0,0,0.015463917525773196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902.5425999999998
1500,3,121,1.0,1,1,0,0,0,0,0.024793388429752067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1260.4815
1250,4,101,4.0,1,1,0,0,1,0,0.039603960396039604,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1333.68
2995,2,95,1.0,1,1,0,0,0,0,0.021052631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1136.301
